date,fuel,price,dayofquery,Car,MY,Category,ppm,UniqueID,fuelingcategory,DirectDebitComparison,DirectDebitComparisonNight
2024-02-12,Petrol,141.94,2024-02-12,Mini Cooper (3-door),2021,City Car,14.83,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-02-12,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-02-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-02-13,mean rapid charger,77.38,2024-02-13,Mini Electric (3-door),2021,City Car,21.57,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-02-13,Petrol,141.88,2024-02-13,Mini Cooper (3-door),2021,City Car,14.83,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-02-13,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-02-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-02-14,mean rapid charger,77.38,2024-02-14,Mini Electric (3-door),2021,City Car,21.57,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-02-14,Petrol,142.10,2024-02-14,Mini Cooper (3-door),2021,City Car,14.85,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-02-14,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-02-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-02-15,mean rapid charger,78.22,2024-02-15,Mini Electric (3-door),2021,City Car,21.81,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-02-15,Petrol,142.51,2024-02-15,Mini Cooper (3-door),2021,City Car,14.89,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-02-15,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-02-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-02-16,mean rapid charger,79.38,2024-02-16,Mini Electric (3-door),2021,City Car,22.13,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-02-16,Petrol,142.90,2024-02-16,Mini Cooper (3-door),2021,City Car,14.93,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-02-16,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-02-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-02-19,mean rapid charger,79.38,2024-02-19,Mini Electric (3-door),2021,City Car,22.13,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-02-19,Petrol,143.41,2024-02-19,Mini Cooper (3-door),2021,City Car,14.99,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-02-19,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-02-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-02-20,mean rapid charger,79.38,2024-02-20,Mini Electric (3-door),2021,City Car,22.13,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-02-20,Petrol,143.45,2024-02-20,Mini Cooper (3-door),2021,City Car,14.99,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-02-20,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-02-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-02-21,mean rapid charger,79.38,2024-02-21,Mini Electric (3-door),2021,City Car,22.13,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-02-21,Petrol,143.76,2024-02-21,Mini Cooper (3-door),2021,City Car,15.02,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-02-21,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-02-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-02-22,mean rapid charger,79.38,2024-02-22,Mini Electric (3-door),2021,City Car,22.13,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-02-22,Petrol,144.01,2024-02-22,Mini Cooper (3-door),2021,City Car,15.05,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-02-22,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-02-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-02-23,mean rapid charger,79.38,2024-02-23,Mini Electric (3-door),2021,City Car,22.13,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-02-23,Petrol,144.17,2024-02-23,Mini Cooper (3-door),2021,City Car,15.07,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-02-23,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-02-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-02-26,mean rapid charger,79.38,2024-02-23,Mini Electric (3-door),2021,City Car,22.13,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-02-26,Petrol,144.61,2024-02-26,Mini Cooper (3-door),2021,City Car,15.11,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-02-26,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-02-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-02-27,mean rapid charger,79.38,2024-02-27,Mini Electric (3-door),2021,City Car,22.13,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-02-27,Petrol,144.44,2024-02-27,Mini Cooper (3-door),2021,City Car,15.10,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-02-27,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-02-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-02-28,mean rapid charger,79.38,2024-02-28,Mini Electric (3-door),2021,City Car,22.13,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-02-28,Petrol,144.59,2024-02-28,Mini Cooper (3-door),2021,City Car,15.11,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-02-28,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-02-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-02-29,mean rapid charger,79.38,2024-02-29,Mini Electric (3-door),2021,City Car,22.13,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-02-29,Petrol,144.63,2024-02-29,Mini Cooper (3-door),2021,City Car,15.11,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-02-29,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-02-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-03-01,mean rapid charger,79.38,2024-03-01,Mini Electric (3-door),2021,City Car,22.13,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-03-01,Petrol,144.76,2024-03-01,Mini Cooper (3-door),2021,City Car,15.13,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-03-01,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-03-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-03-04,mean rapid charger,79.38,2024-03-04,Mini Electric (3-door),2021,City Car,22.13,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-03-04,Petrol,145.00,2024-03-04,Mini Cooper (3-door),2021,City Car,15.15,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-03-04,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-03-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-03-05,mean rapid charger,79.38,2024-03-05,Mini Electric (3-door),2021,City Car,22.13,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-03-05,Petrol,144.93,2024-03-05,Mini Cooper (3-door),2021,City Car,15.15,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-03-05,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-03-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-03-06,mean rapid charger,79.38,2024-03-06,Mini Electric (3-door),2021,City Car,22.13,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-03-06,Petrol,144.99,2024-03-06,Mini Cooper (3-door),2021,City Car,15.15,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-03-06,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-03-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-03-07,mean rapid charger,79.38,2024-03-07,Mini Electric (3-door),2021,City Car,22.13,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-03-07,Petrol,145.02,2024-03-07,Mini Cooper (3-door),2021,City Car,15.16,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-03-07,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-03-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-03-08,mean rapid charger,79.38,2024-03-08,Mini Electric (3-door),2021,City Car,22.13,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-03-08,Petrol,145.05,2024-03-08,Mini Cooper (3-door),2021,City Car,15.16,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-03-08,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-03-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-03-11,mean rapid charger,79.38,2024-03-08,Mini Electric (3-door),2021,City Car,22.13,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-03-11,Petrol,145.05,2024-03-11,Mini Cooper (3-door),2021,City Car,15.16,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-03-11,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-03-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-03-12,mean rapid charger,80.18,2024-03-12,Mini Electric (3-door),2021,City Car,22.35,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-03-12,Petrol,145.12,2024-03-12,Mini Cooper (3-door),2021,City Car,15.17,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-03-12,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-03-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-03-13,mean rapid charger,80.18,2024-03-12,Mini Electric (3-door),2021,City Car,22.35,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-03-13,Petrol,145.17,2024-03-13,Mini Cooper (3-door),2021,City Car,15.17,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-03-13,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-03-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-03-14,mean rapid charger,80.18,2024-03-12,Mini Electric (3-door),2021,City Car,22.35,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-03-14,Petrol,145.26,2024-03-14,Mini Cooper (3-door),2021,City Car,15.18,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-03-14,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-03-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-03-15,mean rapid charger,80.18,2024-03-12,Mini Electric (3-door),2021,City Car,22.35,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-03-15,Petrol,145.25,2024-03-15,Mini Cooper (3-door),2021,City Car,15.18,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-03-15,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-03-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-03-18,mean rapid charger,79.88,2024-03-18,Mini Electric (3-door),2021,City Car,22.27,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-03-18,Petrol,145.45,2024-03-18,Mini Cooper (3-door),2021,City Car,15.20,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-03-18,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-03-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-03-19,mean rapid charger,79.88,2024-03-19,Mini Electric (3-door),2021,City Car,22.27,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-03-19,Petrol,145.20,2024-03-19,Mini Cooper (3-door),2021,City Car,15.17,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-03-19,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-03-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-03-20,mean rapid charger,79.88,2024-03-20,Mini Electric (3-door),2021,City Car,22.27,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-03-20,Petrol,145.35,2024-03-20,Mini Cooper (3-door),2021,City Car,15.19,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-03-20,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-03-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-03-21,mean rapid charger,79.88,2024-03-21,Mini Electric (3-door),2021,City Car,22.27,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-03-21,Petrol,145.43,2024-03-21,Mini Cooper (3-door),2021,City Car,15.20,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-03-21,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-03-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-03-22,mean rapid charger,79.88,2024-03-22,Mini Electric (3-door),2021,City Car,22.27,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-03-22,Petrol,145.50,2024-03-22,Mini Cooper (3-door),2021,City Car,15.21,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-03-22,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-03-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-03-25,mean rapid charger,79.88,2024-03-25,Mini Electric (3-door),2021,City Car,22.27,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2024-03-25,Petrol,145.94,2024-03-25,Mini Cooper (3-door),2021,City Car,15.25,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2024-03-25,"Direct debit: Average variable night unit price, United Kingdom",15.06,2024-03-01,Mini Electric (3-door),2021,City Car,4.36,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2024-03-26,mean rapid charger,79.88,2024-03-26,Mini Electric (3-door),2021,City Car,22.27,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
